labeling_set_id,label,source_data,vinoai_index,wine_name_for_matching,grape,colour
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,ON,ON8226,NV Black Cellar Shiraz Cabernet,Shiraz/Cabernet,
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,AB,AB1556,NV Black Cellar Shiraz Cabernet,Shiraz,Red
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,SK,SK1305,NV Black Cellar Shiraz Cabernet,Shiraz Cabernet Sauvignon,Red
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,NL,NL186,NV Black Cellar Shiraz Cabernet,Cabernet Sauvignon Shiraz,
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,PEI,PEI346,NV Black Cellar Shiraz Cabernet,Cabernet Sauvignon,Red
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,SK,SK455,NV Black Cellar Shiraz Cabernet,Blend,Red
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,ON,ON1626,NV Black Cellar Shiraz Cabernet,Shiraz/Cabernet,
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,NS,NS251,NV Black Cellar Shiraz Cabernet,Shiraz,Red
1f28f8a5-a473-370e-8d7e-da254071d2b8,a,NB,NB207,NV Black Cellar Shiraz Cabernet,80% Shiraz - 20% Cabernet Sauvignon,
20fffedf-1986-3c6c-ac08-cd42de4cd35c,a,PEI,PEI1318,NV Masi Modello Merlot,"Refosco, Red Blend",Red
20fffedf-1986-3c6c-ac08-cd42de4cd35c,a,NB,NB507,NV Masi Modello Merlot,,
20fffedf-1986-3c6c-ac08-cd42de4cd35c,a,SK,SK589,NV Masi Modello Merlot,Blend,Red
20fffedf-1986-3c6c-ac08-cd42de4cd35c,a,NS,NS1403,NV Masi Modello Merlot,Refosco,Red
20fffedf-1986-3c6c-ac08-cd42de4cd35c,a,NL,NL1350,NV Masi Modello Merlot,Refosco Blend,
20fffedf-1986-3c6c-ac08-cd42de4cd35c,a,NS,NS1404,NV Masi Modello Merlot,Merlot,Red
21408e7e-c867-3447-80ce-fb49c8d9485a,a,PEI,PEI204,NV Bodacious Smooth White,Blend,White
21408e7e-c867-3447-80ce-fb49c8d9485a,a,SK,SK1204,NV Bodacious Smooth White,Blend,White
21408e7e-c867-3447-80ce-fb49c8d9485a,a,NL,NL211,NV Bodacious Smooth White,Pinot Gris Blend,
21408e7e-c867-3447-80ce-fb49c8d9485a,a,AB,AB1696,NV Bodacious Smooth White,Other,White
21408e7e-c867-3447-80ce-fb49c8d9485a,a,ON,ON802,NV Bodacious Smooth White,White Blend,
21408e7e-c867-3447-80ce-fb49c8d9485a,a,NL,NL210,NV Bodacious Smooth White,Pinot Gris Blend,
21408e7e-c867-3447-80ce-fb49c8d9485a,a,ON,ON8618,NV Bodacious Smooth White,Blend,
21408e7e-c867-3447-80ce-fb49c8d9485a,a,SK,SK394,NV Bodacious Smooth White,Blend,White
21408e7e-c867-3447-80ce-fb49c8d9485a,a,NB,NB1589,NV Bodacious Smooth White,40% Pinot Grigio - 30% Riesling - 30% Muscat,
21408e7e-c867-3447-80ce-fb49c8d9485a,a,NL,NL212,NV Bodacious Smooth White,Pinot Gris Blend,
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,a,ON,ON852,NV Kelly's,,
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,b,NB,NB1601,NV Wallaroo Trail Reserve Pinot Grigio Chardonnay,60% Pinot Grigio - 40% Chardonnay,
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,b,PEI,PEI1622,NV Wallaroo Trail Reserve Pinot Grigio Chardonnay,"Pinot Grigio, Chardonnay",White
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,c,NL,NL1090,NV Jackson-Triggs Proprietors’ Selection Smooth White,Varietal Blend,
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,b,NL,NL1954,NV Wallaroo Trail Reserve Pinot Grigio Chardonnay,Pinot Grigio Blend,
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,b,MB,MB658,NV Wallaroo Trail Reserve Pinot Grigio & Chardonnay,Varietal Blend,White
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,d,MB,MB127,NV Montes Limited Selection Cabernet Sauvignon Carmenere,Varietal Blend,Red
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,a,NL,NL1142,NV Kelly’s,Varietal Blend,
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,e,NL,NL1089,NV Jackson-Triggs Proprietors’ Selection Smooth Red,Varietal Blend,
22bca8f1-a8c6-3a4d-a66e-52cb6eee2320,e,ON,ON1276,NV Jackson-Triggs Proprietors' Selection Smooth Red,Red Blend,
22dfa632-3026-3af0-9d5b-deff05771acd,a,NL,NL980,NV Grand Banker Pinot Grigio,Pinot Grigio,
22dfa632-3026-3af0-9d5b-deff05771acd,a,NB,NB51,NV Grand Banker Pinot Grigio,100% Pinot Grigio,
22dfa632-3026-3af0-9d5b-deff05771acd,a,NS,NS952,NV Grand Banker Pinot Grigio,Pinot Grigio,White
22dfa632-3026-3af0-9d5b-deff05771acd,a,NL,NL981,NV Grand Banker Pinot Grigio,Pinot Grigio,
22dfa632-3026-3af0-9d5b-deff05771acd,a,AB,AB7569,NV Grand Banker Pinot Grigio,Pinot Grigio,White
22dfa632-3026-3af0-9d5b-deff05771acd,a,NS,NS953,NV Grand Banker Pinot Grigio,Pinot Grigio,White
22dfa632-3026-3af0-9d5b-deff05771acd,b,QB,QB975,2020 Alois Lageder Pinot Grigio Dolomiti Terra Alpina,Pinot grigio 100 %,White
22dfa632-3026-3af0-9d5b-deff05771acd,a,NS,NS954,NV Grand Banker Pinot Grigio,Pinot Grigio,White
22dfa632-3026-3af0-9d5b-deff05771acd,a,NB,NB938,NV Grand Banker Pinot Grigio,100% Pinot Grigio,
22dfa632-3026-3af0-9d5b-deff05771acd,a,NL,NL982,NV Grand Banker Pinot Grigio,Pinot Grigio,
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,a,AB,AB10115,NV Lui Reserva Cab Franc,Cabernet Franc,Red
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,b,PEI,PEI1151,NV La Mascota Cabernet Franc,Cabernet Franc,Red
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,c,MB,MB254,NV Bartier Family Vineyards Cabernet Franc Vqa,Cabernet Franc,Red
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,b,NL,NL1182,NV La Mascota Cabernet Franc,Cabernet Franc,
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,d,AB,AB6104,NV Echo Bay Cabernet Franc,Cabernet Franc,Red
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,e,AB,AB11989,NV Paradigm Napa Cabernet Franc,Cabernet Franc,Red
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,f,AB,AB15741,NV Tonon Venezia Cabernet Franc,Cabernet Franc,Red
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,b,NS,NS1200,NV La Mascota Cabernet Franc,Cabernet Franc,Red
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,g,AB,AB9641,NV Leo Steen Cabernet Franc Ascona,Cabernet Franc,Red
2381b2a0-263c-3e79-8c8a-6b8246ef50a8,h,AB,AB1878,V Botalcura La Porfia Cabernet Franc,Cabernet Franc,Red
241ccabd-7286-3225-864f-60d10b9b99c9,a,NB,NB1484,NV Frontera Sauvignon Blanc,100% Sauvignon Blanc,
241ccabd-7286-3225-864f-60d10b9b99c9,a,PEI,PEI786,NV Frontera Sauvignon Blanc,Sauvignon Blanc,White
241ccabd-7286-3225-864f-60d10b9b99c9,a,PEI,PEI783,NV Frontera Sauvignon Blanc,,White
241ccabd-7286-3225-864f-60d10b9b99c9,a,SK,SK611,NV Frontera Sauvignon Blanc,Sauvignon Blanc Semillon,White
241ccabd-7286-3225-864f-60d10b9b99c9,a,NB,NB78,NV Frontera Sauvignon Blanc,,
241ccabd-7286-3225-864f-60d10b9b99c9,a,SK,SK890,NV Frontera Sauvignon Blanc,Sauvignon Blanc Semillon,White
241ccabd-7286-3225-864f-60d10b9b99c9,a,NB,NB791,NV Frontera Sauvignon Blanc,100% Sauvignon Blanc,
241ccabd-7286-3225-864f-60d10b9b99c9,a,NL,NL745,NV Concha Y Toro Frontera Sauvignon Blanc,Sauvignon Blanc Semillon,
241ccabd-7286-3225-864f-60d10b9b99c9,a,NS,NS869,NV Frontera Sauvignon Blanc,Blend,White
241ccabd-7286-3225-864f-60d10b9b99c9,a,NS,NS870,NV Frontera Sauvignon Blanc,Sauvignon Blanc,White
27f3e5d7-4c2e-372e-a7d4-530534228676,a,ON,ON8350,NV Peller Family Vineyards Shiraz,Shiraz/Syrah,
27f3e5d7-4c2e-372e-a7d4-530534228676,a,NL,NL1528,NV Peller Family Vineyards Shiraz,Shiraz,
27f3e5d7-4c2e-372e-a7d4-530534228676,a,NL,NL1527,NV Peller Family Vineyards Shiraz,Shiraz Blend,
27f3e5d7-4c2e-372e-a7d4-530534228676,a,SK,SK446,NV Peller Family Vineyards Shiraz,Shiraz,Red
27f3e5d7-4c2e-372e-a7d4-530534228676,a,NB,NB1580,NV Peller Family Vineyards Shiraz,75% Shiraz - 25% Other/Autre,
27f3e5d7-4c2e-372e-a7d4-530534228676,a,ON,ON8007,NV Peller Family Vineyards Shiraz,Shiraz/Syrah,
27f3e5d7-4c2e-372e-a7d4-530534228676,a,NB,NB108,NV Peller Family Vineyards Shiraz,75% Shiraz - 25% Other/Autre,
27f3e5d7-4c2e-372e-a7d4-530534228676,a,NB,NB830,NV Peller Family Vineyards Shiraz,75% Shiraz - 25% Other/Autre,
27f3e5d7-4c2e-372e-a7d4-530534228676,a,SK,SK98,NV Peller Family Vineyards Shiraz,Shiraz,Red
27f3e5d7-4c2e-372e-a7d4-530534228676,a,NL,NL1526,NV Peller Family Vineyards Shiraz,Shiraz Blend,
295d9b79-4062-3b73-9f03-3b06c63fab58,a,NL,NL952,NV Gauchezco Reserva Malbec,Malbec,
295d9b79-4062-3b73-9f03-3b06c63fab58,a,NS,NS913,NV Gauchezco Reserva Malbec,Malbec,Red
295d9b79-4062-3b73-9f03-3b06c63fab58,a,NS,NS912,NV Gauchezco Reserva Malbec,Malbec,Red
2968a924-a007-355a-b680-b71a8edcc990,a,ON,ON3950,2018 Studert-Prüm Maximinhof Graacher Himmelreich Riesling Kabinett,Riesling Kabinett,
2968a924-a007-355a-b680-b71a8edcc990,b,ON,ON3838,2018 Dr. Loosen Wehlener Sonnenuhr Riesling Kabinett,Riesling,
2968a924-a007-355a-b680-b71a8edcc990,c,ON,ON3876,2017 Studert-Prüm Maximinhof Wehlener Sonnenuhr Riesling Kabinett,Riesling Kabinett,
2968a924-a007-355a-b680-b71a8edcc990,b,ON,ON3960,2018 Dr. Loosen Wehlener Sonnenuhr Riesling Kabinett,Riesling Kabinett,
2968a924-a007-355a-b680-b71a8edcc990,d,ON,ON3847,2019 Richter Graacher Himmelreich Riesling Kabinett,Riesling Kabinett,
2968a924-a007-355a-b680-b71a8edcc990,e,ON,ON3837,2018 Dr. Loosen Blue Slate Riesling Kabinett,Riesling Kabinett,
2997773a-5ebd-3f80-9b10-afff180d0154,a,AB,AB12251,V Peller Family Vineyards Prop. Reserve,Blend,White
2997773a-5ebd-3f80-9b10-afff180d0154,b,AB,AB12258,V Peller Family Vineyards Prop. Reserve,Other,Red
2997773a-5ebd-3f80-9b10-afff180d0154,b,AB,AB12253,V Peller Family Vineyards Prop. Reserve,Other,Red
2997773a-5ebd-3f80-9b10-afff180d0154,a,AB,AB12255,V Peller Family Vineyards Prop. Reserve,Other,White
2997773a-5ebd-3f80-9b10-afff180d0154,a,AB,AB12257,V Peller Family Vineyards Prop. Reserve,Other,White
2997773a-5ebd-3f80-9b10-afff180d0154,b,AB,AB12254,V Peller Family Vineyards Prop. Reserve,Other,Red
2997773a-5ebd-3f80-9b10-afff180d0154,b,AB,AB12256,V Peller Family Vineyards Prop. Reserve,Other,Red
2997773a-5ebd-3f80-9b10-afff180d0154,a,AB,AB12252,V Peller Family Vineyards Prop. Reserve,Other,White
2a6a6ede-aed7-3ae4-830a-871b3d8cefb7,a,BC,BC2037,NV  Ruffino Orvieto Classico,Other Grape Variety,White
2a6a6ede-aed7-3ae4-830a-871b3d8cefb7,a,ON,ON4761,NV Ruffino Orvieto Classico,Blend,
2a6a6ede-aed7-3ae4-830a-871b3d8cefb7,a,BC,BC3181,NV  Ruffino Orvieto Classico,Other Grape Variety,White
2a6a6ede-aed7-3ae4-830a-871b3d8cefb7,a,QB,QB1309,NV Ruffino Orvieto Classico,,White
2a6a6ede-aed7-3ae4-830a-871b3d8cefb7,a,SK,SK590,NV Ruffino Orvieto Classico,Blend,White
2a6a6ede-aed7-3ae4-830a-871b3d8cefb7,a,NL,NL1652,NV Ruffino Orvieto Classico,Trebbiano Blend,
2a6a6ede-aed7-3ae4-830a-871b3d8cefb7,a,ON,ON4154,NV Ruffino Orvieto Classico,Blend,
2a6a6ede-aed7-3ae4-830a-871b3d8cefb7,a,NS,NS1822,NV Ruffino Orvieto Classico,Grechetto,White
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,NB,NB926,NV Peller Family Vineyards Pinot Grigio,75% Pinot Grigio - 25% Other/Autre,
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,ON,ON8351,NV Peller Family Vineyards Pinot Grigio,Pinot Grigio,
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,ON,ON8008,NV Peller Family Vineyards Pinot Grigio,Pinot Grigio,
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,AB,AB12240,NV Peller Family Vineyards Pinot Grigio,Pinot Grigio,White
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,NL,NL1520,NV Peller Family Vineyards Pinot Grigio,Pinot Grigio,
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,NB,NB60,NV Peller Family Vineyards Pinot Grigio,75% Pinot Grigio - 25% Other/Autre,
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,SK,SK1010,NV Peller Family Vineyards Pinot Grigio,Pinot Grigio,White
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,SK,SK294,NV Peller Family Vineyards Pinot Grigio,Pinot Grigio,White
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,SK,SK25,NV Peller Family Vineyards Pinot Grigio,Pinot Grigio,White
2a8b6b72-cc64-3c74-9c33-cec1ddc84a47,a,AB,AB12239,NV Peller Family Vineyards Pinot Grigio,Pinot Grigio,White
2b642b1a-0c97-342a-90de-475004e19894,a,AB,AB1085,V Barefoot Sauvignon Blanc,Sauvignon Blanc,White
2b642b1a-0c97-342a-90de-475004e19894,a,AB,AB1084,V Barefoot Sauvignon Blanc,Sauvignon Blanc,White
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,ON,ON8016,NV Yellow Tail Chardonnay,Chardonnay,
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,PEI,PEI1659,NV Yellow Tail Chardonnay,Chardonnay,White
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,PEI,PEI1664,NV Yellow Tail Chardonnay,,White
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,NS,NS2267,NV Yellow Tail Chardonnay,Chardonnay,White
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,BC,BC1882,NV  Yellow Tail Chardonnay,Chardonnay,White
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,NL,NL2041,NV Yellow Tail Chardonnay,Chardonnay,
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,NS,NS2266,NV Yellow Tail Chardonnay,Chardonnay,White
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,BC,BC809,NV  Yellow Tail Chardonnay,Chardonnay,White
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,NB,NB297,NV Yellow Tail Chardonnay,100% Chardonnay,
2d06772f-2663-35cb-98f5-e2ea4954e67e,a,SK,SK46,NV Yellow Tail Chardonnay,Chardonnay,White
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,a,NL,NL491,2014 Chateau L’Eglise Clinet Pomerol,Merlot Blend,
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,b,NL,NL394,2011 Chateau Clinet Pomerol,Merlot Blend,
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,c,PEI,PEI543,2016 Chateau Clinet Pomerol,Merlot,Red
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,d,NL,NL488,2009 Chateau L’Eglise Clinet Pomerol,Merlot Blend,
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,e,NL,NL489,2011 Chateau L’Eglise Clinet Pomerol,Merlot Blend,
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,c,PEI,PEI401,2016 Chateau Clinet Pomerol,Merlot,
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,c,NL,NL396,2016 Chateau Clinet Pomerol,Merlot Blend,
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,f,NL,NL493,2016 Chateau L’Eglise Clinet Pomerol,Merlot Blend,
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,g,NL,NL490,2013 Chateau L’Eglise Clinet Pomerol,Merlot Blend,
2e6f3e42-f489-33d9-aca7-da6836f1ac8c,d,PEI,PEI465,2009 Chateau L’Eglise Clinet Pomerol,Merlot,
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,QB,QB1485,NV Yellow Tail Chardonnay,Chardonnay 100 %,White
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,PEI,PEI1659,NV Yellow Tail Chardonnay,Chardonnay,White
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,PEI,PEI1664,NV Yellow Tail Chardonnay,,White
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,NS,NS2267,NV Yellow Tail Chardonnay,Chardonnay,White
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,BC,BC1882,NV  Yellow Tail Chardonnay,Chardonnay,White
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,NL,NL2041,NV Yellow Tail Chardonnay,Chardonnay,
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,NS,NS2266,NV Yellow Tail Chardonnay,Chardonnay,White
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,ON,ON8335,NV Yellow Tail Chardonnay,Chardonnay,
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,BC,BC809,NV  Yellow Tail Chardonnay,Chardonnay,White
2ffc4334-bdb2-3f20-94f0-fe528f5e0049,a,NB,NB297,NV Yellow Tail Chardonnay,100% Chardonnay,
309d0466-1637-3c92-b564-70f81c3dfa76,a,NS,NS1804,NV Root 1 Cabernet Sauvignon,Cabernet Sauvignon,Red
309d0466-1637-3c92-b564-70f81c3dfa76,a,BC,BC282,NV  Root 1 Cabernet Sauvignon,Cabernet Sauvignon,Red
309d0466-1637-3c92-b564-70f81c3dfa76,a,PEI,PEI1595,NV Root 1 Cabernet Sauvignon,Cabernet Sauvignon,Red
311c13a7-ab39-34c9-97d8-a4a6d4102427,a,NB,NB636,NV La Mascota Cabernet Franc,100% Cabernet Franc,
311c13a7-ab39-34c9-97d8-a4a6d4102427,a,PEI,PEI1151,NV La Mascota Cabernet Franc,Cabernet Franc,Red
311c13a7-ab39-34c9-97d8-a4a6d4102427,a,NL,NL1182,NV La Mascota Cabernet Franc,Cabernet Franc,
311c13a7-ab39-34c9-97d8-a4a6d4102427,a,NS,NS1200,NV La Mascota Cabernet Franc,Cabernet Franc,Red
313cdc2d-5ee8-3271-a277-940c4c7d25fc,a,BC,BC1969,2016  Dominus Estate   Napa Valley Red,Cabernet Sauvignon,Red
313cdc2d-5ee8-3271-a277-940c4c7d25fc,a,BC,BC1966,2016  Dominus Estate   Napa Valley Red,Cabernet Sauvignon,Red
313cdc2d-5ee8-3271-a277-940c4c7d25fc,a,BC,BC1967,2016  Dominus Estate   Napa Valley Red,Cabernet Sauvignon,Red
31b2c279-fc15-3eac-91b6-a96155b7715c,a,AB,AB9102,NV La Crema Sonoma Coast Pinot Noir,Pinot Noir,Red
31b2c279-fc15-3eac-91b6-a96155b7715c,a,ON,ON7059,NV La Crema Sonoma Coast Pinot Noir,Pinot Noir,
31b2c279-fc15-3eac-91b6-a96155b7715c,a,BC,BC2406,NV  La Crema Sonoma Coast Pinot Noir,Pinot Noir,Red
31b2c279-fc15-3eac-91b6-a96155b7715c,a,NB,NB1505,NV La Crema Sonoma Coast Pinot Noir,100% Pinot Noir,
31b2c279-fc15-3eac-91b6-a96155b7715c,a,SK,SK959,NV La Crema Sonoma Coast Pinot Noir,Pinot Noir,Red
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,BC,BC2321,NV  Barefoot Pinot Grigio,Pinot Gris / Pinot Grigio,White
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,PEI,PEI100,NV Barefoot Pinot Grigio,"Pinot Grigio, Viognier, Muscat",White
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,MB,MB22,NV Barefoot Pinot Grigio,Pinot Gris,White
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,MB,MB200,NV Barefoot Pinot Grigio,Pinot Gris,White
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,NS,NS164,NV Barefoot Pinot Grigio,Pinot Grigio,White
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,NL,NL114,NV Barefoot Pinot Grigio,Pinot Grigio,
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,QB,QB2456,NV Barefoot Pinot Grigio,,
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,MB,MB491,NV Barefoot Pinot Grigio,Pinot Gris,White
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,PEI,PEI106,NV Barefoot Pinot Grigio,"Pinot Gris, Moscato, Gewurztraminer",White
33d6b07e-ff6e-30cd-bc88-7c54bff32531,a,ON,ON7023,NV Barefoot Pinot Grigio,Pinot Grigio,
3572c4c9-6068-32ce-b3be-3eb86c8be763,a,BC,BC575,NV  Los Vascos Cromas Gran Reserva Cabernet Sauvignon,Cabernet Sauvignon,Red
3572c4c9-6068-32ce-b3be-3eb86c8be763,a,BC,BC337,NV  Los Vascos Cromas Gran Reserva Cabernet Sauvignon,Cabernet Sauvignon,Red
3836e2e9-f07d-317e-a760-de61c8d52c15,a,NL,NL1683,NV Santa Rita Secret Reserve Sauvignon Blanc,Sauvignon Blanc,
3836e2e9-f07d-317e-a760-de61c8d52c15,a,ON,ON1668,NV Santa Rita Secret Reserve Sauvignon Blanc,Sauvignon Blanc,
3836e2e9-f07d-317e-a760-de61c8d52c15,a,BC,BC2851,NV  Santa Rita Secret Reserve Sauvignon Blanc,Sauvignon Blanc,White
3836e2e9-f07d-317e-a760-de61c8d52c15,a,NB,NB706,NV Santa Rita Secret Reserve Sauvignon Blanc,100% Sauvignon Blanc,
38428c8b-518d-3fa4-ad42-2d48a6834cd4,a,BC,BC3794,2018  Layer Cake   Shiraz,Syrah / Shiraz,Red
38428c8b-518d-3fa4-ad42-2d48a6834cd4,a,BC,BC2947,2018  Layer Cake   Shiraz,Syrah / Shiraz,Red
38428c8b-518d-3fa4-ad42-2d48a6834cd4,a,BC,BC3421,2018  Layer Cake   Shiraz,Syrah / Shiraz,Red
38428c8b-518d-3fa4-ad42-2d48a6834cd4,a,BC,BC2946,2018  Layer Cake   Shiraz,Syrah / Shiraz,Red
394f90b8-a741-3903-a01c-67c2dabdd66d,a,NL,NL971,NV Gnarly Head Old Vine Zinfandel,Zinfandel,
394f90b8-a741-3903-a01c-67c2dabdd66d,a,NB,NB602,NV Gnarly Head Old Vine Zinfandel,80% Zinfandel - 14% Petite Sirah - 6% Cabernet Sauvignon,
394f90b8-a741-3903-a01c-67c2dabdd66d,a,SK,SK999,NV Gnarly Head Old Vine Zinfandel,Zinfandel,Red
394f90b8-a741-3903-a01c-67c2dabdd66d,a,ON,ON7057,NV Gnarly Head Old Vine Zinfandel,Zinfandel,
3b47decd-ba13-32dc-9722-995e25235e7b,a,AB,AB3827,NV Chateau Margaux,Other,Red
3b47decd-ba13-32dc-9722-995e25235e7b,a,AB,AB3824,NV Chateau Margaux,Other,Red
3b47decd-ba13-32dc-9722-995e25235e7b,a,AB,AB3825,NV Chateau Margaux,Other,Red
3b47decd-ba13-32dc-9722-995e25235e7b,a,NS,NS556,NV Chateau Margaux,Cabernet Sauvignon,Red
3b47decd-ba13-32dc-9722-995e25235e7b,a,NS,NS552,NV Chateau Margaux,Cabernet Sauvignon,Red
3b47decd-ba13-32dc-9722-995e25235e7b,a,NS,NS553,NV Chateau Margaux,Cabernet Sauvignon,Red
3b47decd-ba13-32dc-9722-995e25235e7b,a,NS,NS555,NV Chateau Margaux,Cabernet Sauvignon,Red
3b47decd-ba13-32dc-9722-995e25235e7b,a,NS,NS554,NV Chateau Margaux,Cabernet Sauvignon,Red
3c952c52-a62d-322a-b5c1-9d24ba80c74f,a,NB,NB572,NV Saint Clair Family Estate Sauvignon Blanc,100% Sauvignon Blanc,
3c952c52-a62d-322a-b5c1-9d24ba80c74f,a,NL,NL1659,NV Saint Clair Family Estate Sauvignon Blanc,Sauvignon Blanc,
3c952c52-a62d-322a-b5c1-9d24ba80c74f,a,ON,ON5585,NV Saint Clair Family Estate Sauvignon Blanc,Sauvignon Blanc,
3c96763a-3033-36de-8ddd-843b7f29dadb,a,PEI,PEI712,NV Cupcake Red Velvet,"Zinfandel, Merlot, Petite Sirah",Red
3c96763a-3033-36de-8ddd-843b7f29dadb,a,NS,NS668,NV Cupcake Red Velvet,Zinfandel,Red
3c96763a-3033-36de-8ddd-843b7f29dadb,a,SK,SK194,NV Cupcake Red Velvet,Blend,Red
3c96763a-3033-36de-8ddd-843b7f29dadb,a,ON,ON7513,NV Cupcake Red Velvet,Red Blend,
3c96763a-3033-36de-8ddd-843b7f29dadb,a,ON,ON6998,NV Cupcake Red Velvet,Blend,
3c96763a-3033-36de-8ddd-843b7f29dadb,a,NL,NL779,NV Cupcake Red Velvet,Zinfandel Blend,
3d10867c-609b-36fd-9d49-f0b6029f0436,a,ON,ON8237,NV Lindemans Bin 40 Merlot,Merlot,
3d10867c-609b-36fd-9d49-f0b6029f0436,a,SK,SK333,NV Lindemans Bin 40 Merlot,Merlot,Red
3d10867c-609b-36fd-9d49-f0b6029f0436,a,NB,NB239,NV Lindemans Bin 40 Merlot,,
3d10867c-609b-36fd-9d49-f0b6029f0436,a,NB,NB1215,NV Lindemans Bin 40 Merlot,100% Merlot,
3d10867c-609b-36fd-9d49-f0b6029f0436,a,NS,NS1272,NV Lindemans Bin 40 Merlot,Merlot,Red
3e32c4d4-c71f-3764-9234-141a58d071d5,a,BC,BC2181,NV  Wolf Blass Yellow Label Merlot,Merlot,Red
3e32c4d4-c71f-3764-9234-141a58d071d5,a,BC,BC1765,NV  Wolf Blass Yellow Label Merlot,Merlot,Red
3e32c4d4-c71f-3764-9234-141a58d071d5,a,AB,AB17029,NV Wolf Blass Yellow Label Merlot,Merlot,Red
3e32c4d4-c71f-3764-9234-141a58d071d5,a,SK,SK278,NV Wolf Blass Yellow Label Merlot,Merlot,Red
3e32c4d4-c71f-3764-9234-141a58d071d5,a,ON,ON8276,NV Wolf Blass Yellow Label Merlot,Merlot,
3e32c4d4-c71f-3764-9234-141a58d071d5,a,NB,NB874,NV Wolf Blass Yellow Label Merlot,100% Merlot,
3e32c4d4-c71f-3764-9234-141a58d071d5,a,NL,NL2009,NV Wolf Blass Yellow Label Merlot,Merlot,
3e32c4d4-c71f-3764-9234-141a58d071d5,a,PEI,PEI1804,NV Wolf Blass Yellow Label Merlot,Merlot,Red
